기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2020.2/4	송파구	거여2동	계	16,779	499	598	612	826	895	999	1,014	1,277	1,186	1,517	1,521	1,368	1,360	1,030	837	610	340	181	77	18	14
2020.2/4	송파구	거여2동	한국인	16,703	498	598	611	826	890	987	1,010	1,273	1,181	1,507	1,505	1,354	1,357	1,029	837	610	340	181	77	18	14
2020.2/4	송파구	거여2동	외국인	76	1	-	1	-	5	12	4	4	5	10	16	14	3	1	-	-	-	-	-	-	-
2020.2/4	송파구	마천1동	계	20,455	408	679	789	906	1,208	1,300	1,078	1,259	1,328	1,752	1,896	1,834	1,910	1,385	1,046	845	471	240	88	16	17
2020.2/4	송파구	마천1동	한국인	20,251	407	672	787	905	1,199	1,287	1,056	1,233	1,309	1,726	1,868	1,809	1,891	1,381	1,045	844	471	240	88	16	17
2020.2/4	송파구	마천1동	외국인	204	1	7	2	1	9	13	22	26	19	26	28	25	19	4	1	1	-	-	-	-	-
2020.2/4	송파구	마천2동	계	20,068	405	574	624	845	1,185	1,331	1,130	1,271	1,247	1,665	1,847	2,062	1,904	1,359	983	808	474	206	83	32	33
2020.2/4	송파구	마천2동	한국인	19,886	403	567	618	843	1,180	1,326	1,104	1,259	1,236	1,634	1,817	2,034	1,891	1,357	982	808	473	206	83	32	33
2020.2/4	송파구	마천2동	외국인	182	2	7	6	2	5	5	26	12	11	31	30	28	13	2	1	-	1	-	-	-	-
2020.2/4	송파구	방이1동	계	16,461	480	674	749	974	1,147	1,379	1,195	1,197	1,212	1,520	1,416	1,353	1,070	835	495	337	234	128	49	10	7
2020.2/4	송파구	방이1동	한국인	16,335	479	670	748	972	1,139	1,359	1,177	1,173	1,200	1,508	1,411	1,342	1,069	833	493	335	234	128	48	10	7
2020.2/4	송파구	방이1동	외국인	126	1	4	1	2	8	20	18	24	12	12	5	11	1	2	2	2	-	-	1	-	-
2020.2/4	송파구	방이2동	계	26,663	715	570	551	800	1,723	3,461	3,306	2,747	1,912	1,863	1,904	1,902	1,830	1,323	889	616	312	160	56	20	3
2020.2/4	송파구	방이2동	한국인	26,142	702	560	538	797	1,685	3,380	3,227	2,681	1,867	1,818	1,852	1,855	1,808	1,319	887	616	311	160	56	20	3
2020.2/4	송파구	방이2동	외국인	521	13	10	13	3	38	81	79	66	45	45	52	47	22	4	2	-	1	-	-	-	-
2020.2/4	송파구	오륜동	계	18,708	379	1,001	1,449	1,390	1,192	1,056	798	1,009	1,579	1,911	1,680	1,453	1,295	1,095	638	345	192	158	74	14	-
2020.2/4	송파구	오륜동	한국인	18,698	379	1,001	1,449	1,390	1,191	1,054	797	1,008	1,579	1,910	1,679	1,453	1,294	1,094	637	345	192	158	74	14	-
2020.2/4	송파구	오륜동	외국인	10	-	-	-	-	1	2	1	1	-	1	1	-	1	1	1	-	-	-	-	-	-
2020.2/4	송파구	오금동	계	40,841	1,545	1,494	1,434	1,975	2,836	2,985	2,936	3,071	2,755	3,337	3,642	3,522	3,363	2,301	1,482	967	626	367	151	43	9
2020.2/4	송파구	오금동	한국인	40,658	1,540	1,493	1,434	1,971	2,824	2,970	2,912	3,042	2,738	3,320	3,615	3,503	3,358	2,297	1,481	965	626	366	151	43	9
2020.2/4	송파구	오금동	외국인	183	5	1	-	4	12	15	24	29	17	17	27	19	5	4	1	2	-	1	-	-	-
2020.2/4	송파구	송파1동	계	25,683	739	631	613	840	1,639	3,091	3,141	2,539	1,868	1,784	1,852	1,893	1,740	1,301	867	604	313	144	61	13	10
2020.2/4	송파구	송파1동	한국인	25,244	722	625	610	834	1,612	3,040	3,075	2,496	1,838	1,738	1,810	1,835	1,708	1,293	864	603	313	144	61	13	10
2020.2/4	송파구	송파1동	외국인	439	17	6	3	6	27	51	66	43	30	46	42	58	32	8	3	1	-	-	-	-	-
2020.2/4	송파구	송파2동	계	20,796	729	950	871	1,078	1,395	1,582	1,462	1,671	1,572	1,623	1,657	1,791	1,640	1,133	702	440	261	152	59	17	11
2020.2/4	송파구	송파2동	한국인	20,640	725	947	866	1,075	1,390	1,576	1,445	1,650	1,560	1,603	1,643	1,768	1,621	1,132	699	440	261	152	59	17	11
2020.2/4	송파구	송파2동	외국인	156	4	3	5	3	5	6	17	21	12	20	14	23	19	1	3	-	-	-	-	-	-
2020.2/4	송파구	석촌동	계	33,827	918	852	872	1,141	1,992	3,846	3,953	3,399	2,565	2,611	2,509	2,586	2,276	1,643	1,178	784	433	184	57	21	7
2020.2/4	송파구	석촌동	한국인	33,124	902	827	858	1,133	1,963	3,784	3,873	3,328	2,514	2,536	2,424	2,468	2,226	1,632	1,173	783	431	184	57	21	7
2020.2/4	송파구	석촌동	외국인	703	16	25	14	8	29	62	80	71	51	75	85	118	50	11	5	1	2	-	-	-	-
2020.2/4	송파구	삼전동	계	32,220	805	940	946	1,181	1,927	3,548	3,590	3,339	2,636	2,640	2,374	2,364	2,096	1,492	1,036	651	373	163	84	22	13
2020.2/4	송파구	삼전동	한국인	31,824	789	928	938	1,179	1,908	3,478	3,523	3,279	2,610	2,622	2,342	2,320	2,084	1,485	1,034	650	373	163	84	22	13
2020.2/4	송파구	삼전동	외국인	396	16	12	8	2	19	70	67	60	26	18	32	44	12	7	2	1	-	-	-	-	-
2020.2/4	송파구	가락본동	계	27,715	905	827	809	1,153	1,892	2,488	2,616	2,344	1,861	2,167	2,400	2,531	2,199	1,361	941	571	365	193	69	14	9
2020.2/4	송파구	가락본동	한국인	27,352	893	812	809	1,149	1,881	2,461	2,572	2,304	1,830	2,131	2,353	2,477	2,169	1,353	941	570	364	191	69	14	9
2020.2/4	송파구	가락본동	외국인	363	12	15	-	4	11	27	44	40	31	36	47	54	30	8	-	1	1	2	-	-	-
2020.2/4	송파구	가락1동	계	28,065	1,550	1,679	1,178	1,097	1,661	2,052	2,697	2,944	2,323	2,040	2,003	2,064	1,840	1,331	806	414	204	120	43	15	4
2020.2/4	송파구	가락1동	한국인	27,982	1,547	1,679	1,177	1,096	1,657	2,042	2,678	2,927	2,312	2,036	1,997	2,063	1,837	1,330	806	412	204	120	43	15	4
2020.2/4	송파구	가락1동	외국인	83	3	-	1	1	4	10	19	17	11	4	6	1	3	1	-	2	-	-	-	-	-
2020.2/4	송파구	가락2동	계	33,503	1,079	1,581	1,750	1,890	2,159	2,562	2,365	2,616	2,674	3,080	2,726	2,673	2,402	1,573	1,011	639	393	221	78	23	8
2020.2/4	송파구	가락2동	한국인	33,293	1,077	1,575	1,746	1,889	2,151	2,543	2,335	2,596	2,660	3,059	2,694	2,646	2,381	1,569	1,010	639	393	221	78	23	8
2020.2/4	송파구	가락2동	외국인	210	2	6	4	1	8	19	30	20	14	21	32	27	21	4	1	-	-	-	-	-	-
2020.2/4	송파구	문정1동	계	21,234	743	690	711	931	1,401	1,994	1,862	1,824	1,363	1,604	1,712	1,850	1,711	1,190	718	453	257	137	51	20	12
2020.2/4	송파구	문정1동	한국인	21,036	736	682	709	926	1,392	1,966	1,836	1,808	1,344	1,586	1,689	1,828	1,702	1,188	718	451	256	137	50	20	12
2020.2/4	송파구	문정1동	외국인	198	7	8	2	5	9	28	26	16	19	18	23	22	9	2	-	2	1	-	1	-	-
2020.2/4	송파구	문정2동	계	29,987	906	888	643	884	1,720	3,676	4,244	3,627	2,346	1,995	1,797	1,759	1,743	1,405	946	621	431	233	94	19	10
2020.2/4	송파구	문정2동	한국인	29,816	904	885	640	883	1,710	3,646	4,200	3,593	2,332	1,983	1,790	1,754	1,741	1,401	946	621	431	233	94	19	10
2020.2/4	송파구	문정2동	외국인	171	2	3	3	1	10	30	44	34	14	12	7	5	2	4	-	-	-	-	-	-	-
2020.2/4	송파구	잠실본동	계	29,408	680	660	783	1,098	1,898	3,364	3,405	2,961	2,231	2,340	2,230	2,123	2,003	1,423	979	629	352	170	52	14	13
2020.2/4	송파구	잠실본동	한국인	28,832	668	652	779	1,096	1,873	3,321	3,314	2,902	2,188	2,293	2,159	2,034	1,943	1,408	976	626	351	170	52	14	13
2020.2/4	송파구	잠실본동	외국인	576	12	8	4	2	25	43	91	59	43	47	71	89	60	15	3	3	1	-	-	-	-
2020.2/4	송파구	잠실4동	계	22,063	1,090	1,900	1,351	973	1,024	1,059	1,158	2,205	2,391	1,965	1,554	1,389	1,352	1,049	715	436	255	106	56	15	20
2020.2/4	송파구	잠실4동	한국인	21,987	1,081	1,893	1,351	972	1,024	1,055	1,149	2,178	2,386	1,961	1,552	1,385	1,349	1,048	715	436	255	106	56	15	20
2020.2/4	송파구	잠실4동	외국인	76	9	7	-	1	-	4	9	27	5	4	2	4	3	1	-	-	-	-	-	-	-
2020.2/4	송파구	잠실6동	계	17,465	683	854	882	866	998	1,090	1,115	1,422	1,371	1,412	1,379	1,324	1,396	1,001	688	448	269	170	66	19	12
2020.2/4	송파구	잠실6동	한국인	17,256	669	829	866	864	990	1,072	1,088	1,378	1,349	1,394	1,373	1,321	1,392	1,001	688	448	267	170	66	19	12
2020.2/4	송파구	잠실6동	외국인	209	14	25	16	2	8	18	27	44	22	18	6	3	4	-	-	-	2	-	-	-	-
2020.2/4	송파구	잠실7동	계	10,088	258	360	476	618	675	628	511	599	668	788	885	788	775	674	557	359	243	154	56	14	2
2020.2/4	송파구	잠실7동	한국인	10,072	258	359	476	618	675	627	509	597	665	786	884	788	774	673	556	358	243	154	56	14	2
2020.2/4	송파구	잠실7동	외국인	16	-	1	-	-	-	1	2	2	3	2	1	-	1	1	1	1	-	-	-	-	-
2020.2/4	송파구	잠실2동	계	36,712	1,389	2,966	3,356	2,617	1,979	1,384	1,441	2,978	4,366	4,531	2,968	1,819	1,592	1,220	912	616	323	140	63	22	30
2020.2/4	송파구	잠실2동	한국인	36,603	1,384	2,962	3,352	2,616	1,978	1,379	1,430	2,955	4,345	4,523	2,957	1,815	1,587	1,215	911	616	323	140	63	22	30
2020.2/4	송파구	잠실2동	외국인	109	5	4	4	1	1	5	11	23	21	8	11	4	5	5	1	-	-	-	-	-	-
2020.2/4	송파구	잠실3동	계	35,780	1,374	2,047	2,058	1,942	2,154	1,940	1,979	2,832	3,033	3,285	2,827	2,480	2,575	2,057	1,544	837	449	220	113	20	14
2020.2/4	송파구	잠실3동	한국인	35,587	1,370	2,040	2,057	1,938	2,124	1,920	1,955	2,805	3,018	3,264	2,807	2,468	2,570	2,055	1,543	837	449	220	113	20	14
2020.2/4	송파구	잠실3동	외국인	193	4	7	1	4	30	20	24	27	15	21	20	12	5	2	1	-	-	-	-	-	-
2020.2/4	송파구	장지동	계	31,022	1,260	1,288	1,281	1,624	1,953	2,281	2,383	2,619	2,354	2,575	2,560	2,544	2,206	1,539	1,063	679	398	255	123	32	5
2020.2/4	송파구	장지동	한국인	30,830	1,258	1,284	1,280	1,624	1,949	2,252	2,336	2,590	2,338	2,558	2,542	2,531	2,198	1,537	1,062	679	397	255	123	32	5
2020.2/4	송파구	장지동	외국인	192	2	4	1	-	4	29	47	29	16	17	18	13	8	2	1	-	1	-	-	-	-
2020.2/4	송파구	위례동	계	28,344	2,156	2,559	2,100	1,465	1,348	1,368	1,978	3,130	3,187	2,514	1,789	1,460	1,277	802	563	298	164	105	62	16	3
2020.2/4	송파구	위례동	한국인	28,284	2,154	2,557	2,096	1,465	1,348	1,363	1,962	3,116	3,182	2,509	1,786	1,457	1,277	802	562	298	164	105	62	16	3
2020.2/4	송파구	위례동	외국인	60	2	2	4	-	-	5	16	14	5	5	3	3	-	-	1	-	-	-	-	-	-
2020.2/4	강동구	소계	계	461,547	15,625	19,485	19,087	20,556	27,203	34,780	33,867	38,912	36,444	37,971	36,532	37,358	35,985	25,672	18,014	11,861	6,753	3,365	1,456	379	242
2020.2/4	강동구	소계	한국인	457,164	15,503	19,373	19,016	20,486	26,980	34,348	33,355	38,437	36,057	37,547	36,024	36,750	35,670	25,598	17,983	11,850	6,748	3,364	1,455	379	241
2020.2/4	강동구	소계	외국인	4,383	122	112	71	70	223	432	512	475	387	424	508	608	315	74	31	11	5	1	1	-	1
2020.2/4	강동구	강일동	계	31,866	871	1,653	2,472	1,983	2,147	1,853	1,458	1,989	2,688	2,825	2,717	2,303	2,221	1,544	1,174	878	595	324	131	25	15
2020.2/4	강동구	강일동	한국인	31,725	870	1,652	2,472	1,981	2,137	1,830	1,435	1,969	2,671	2,816	2,704	2,291	2,216	1,544	1,171	878	594	324	130	25	15
2020.2/4	강동구	강일동	외국인	141	1	1	-	2	10	23	23	20	17	9	13	12	5	-	3	-	1	-	1	-	-
2020.2/4	강동구	상일동	계	32,624	1,833	2,291	1,749	1,487	1,720	1,898	2,139	3,323	3,101	2,567	2,347	2,469	2,227	1,583	882	503	274	134	71	18	8
2020.2/4	강동구	상일동	한국인	32,478	1,826	2,289	1,741	1,485	1,712	1,881	2,122	3,304	3,085	2,550	2,335	2,456	2,223	1,580	881	503	274	134	71	18	8
2020.2/4	강동구	상일동	외국인	146	7	2	8	2	8	17	17	19	16	17	12	13	4	3	1	-	-	-	-	-	-
2020.2/4	강동구	명일1동	계	26,550	991	1,160	1,169	1,426	1,635	1,723	1,953	2,292	1,953	2,359	2,113	2,038	2,006	1,500	994	569	353	191	92	22	11
2020.2/4	강동구	명일1동	한국인	26,453	989	1,158	1,168	1,426	1,628	1,706	1,940	2,279	1,944	2,349	2,106	2,031	2,004	1,498	991	569	353	190	92	22	10
2020.2/4	강동구	명일1동	외국인	97	2	2	1	-	7	17	13	13	9	10	7	7	2	2	3	-	-	1	-	-	1
2020.2/4	강동구	명일2동	계	17,501	354	846	1,213	1,332	1,086	1,102	899	999	1,346	1,774	1,429	1,368	1,381	1,015	615	326	192	130	72	16	6
2020.2/4	강동구	명일2동	한국인	17,455	354	846	1,213	1,330	1,084	1,097	892	993	1,341	1,767	1,426	1,367	1,377	1,012	615	325	192	130	72	16	6
2020.2/4	강동구	명일2동	외국인	46	-	-	-	2	2	5	7	6	5	7	3	1	4	3	-	1	-	-	-	-	-
2020.2/4	강동구	고덕1동	계	26,536	1,174	2,057	2,051	1,410	1,304	1,273	1,465	2,412	2,866	2,600	1,846	1,715	1,631	1,066	676	402	264	170	106	22	26
2020.2/4	강동구	고덕1동	한국인	26,423	1,174	2,055	2,051	1,410	1,298	1,243	1,446	2,396	2,850	2,590	1,844	1,711	1,628	1,063	675	401	264	170	106	22	26
2020.2/4	강동구	고덕1동	외국인	113	-	2	-	-	6	30	19	16	16	10	2	4	3	3	1	1	-	-	-	-	-
2020.2/4	강동구	고덕2동	계	21,306	1,083	1,316	972	904	1,127	1,201	1,579	2,121	1,823	1,740	1,648	1,577	1,596	1,092	690	390	232	128	68	15	4
2020.2/4	강동구	고덕2동	한국인	21,196	1,080	1,314	970	901	1,125	1,190	1,559	2,096	1,813	1,728	1,640	1,570	1,592	1,092	689	390	232	128	68	15	4
2020.2/4	강동구	고덕2동	외국인	110	3	2	2	3	2	11	20	25	10	12	8	7	4	-	1	-	-	-	-	-	-
2020.2/4	강동구	암사2동	계	15,647	796	658	505	558	891	1,162	1,395	1,575	1,233	1,236	1,093	1,177	1,083	805	637	464	210	114	35	8	12
2020.2/4	강동구	암사2동	한국인	15,587	796	658	504	557	886	1,156	1,387	1,561	1,225	1,233	1,087	1,175	1,080	803	636	464	210	114	35	8	12
2020.2/4	강동구	암사2동	외국인	60	-	-	1	1	5	6	8	14	8	3	6	2	3	2	1	-	-	-	-	-	-
2020.2/4	강동구	암사3동	계	18,438	784	1,289	1,022	923	1,018	978	1,077	1,620	1,718	1,556	1,435	1,264	1,298	1,017	612	427	226	101	44	21	8
2020.2/4	강동구	암사3동	한국인	18,388	783	1,289	1,021	923	1,018	974	1,063	1,613	1,712	1,553	1,430	1,260	1,296	1,014	612	427	226	101	44	21	8
2020.2/4	강동구	암사3동	외국인	50	1	-	1	-	-	4	14	7	6	3	5	4	2	3	-	-	-	-	-	-	-
2020.2/4	강동구	천호1동	계	28,041	775	792	765	1,114	1,663	2,245	2,046	2,179	1,963	2,238	2,232	2,537	2,562	1,792	1,343	917	511	226	99	28	14
2020.2/4	강동구	천호1동	한국인	27,741	770	785	760	1,111	1,650	2,224	2,008	2,148	1,933	2,206	2,195	2,490	2,541	1,787	1,341	914	511	226	99	28	14
2020.2/4	강동구	천호1동	외국인	300	5	7	5	3	13	21	38	31	30	32	37	47	21	5	2	3	-	-	-	-	-
2020.2/4	강동구	천호3동	계	27,303	756	673	562	830	1,582	2,636	2,470	2,409	1,886	2,063	2,178	2,396	2,361	1,622	1,219	843	460	246	72	25	14
2020.2/4	강동구	천호3동	한국인	26,764	742	657	552	825	1,551	2,593	2,417	2,356	1,852	2,010	2,094	2,312	2,318	1,609	1,216	843	460	246	72	25	14
2020.2/4	강동구	천호3동	외국인	539	14	16	10	5	31	43	53	53	34	53	84	84	43	13	3	-	-	-	-	-	-
2020.2/4	강동구	성내1동	계	20,403	744	858	825	964	1,223	1,520	1,548	1,840	1,704	1,736	1,515	1,555	1,471	1,091	827	473	296	130	62	16	5
2020.2/4	강동구	성내1동	한국인	20,273	741	854	823	959	1,216	1,502	1,535	1,827	1,689	1,724	1,501	1,540	1,466	1,087	827	473	296	130	62	16	5
2020.2/4	강동구	성내1동	외국인	130	3	4	2	5	7	18	13	13	15	12	14	15	5	4	-	-	-	-	-	-	-
2020.2/4	강동구	성내2동	계	25,096	607	579	563	713	1,431	2,652	2,331	2,140	1,785	1,875	1,934	2,212	2,135	1,526	1,131	754	433	187	73	18	17
2020.2/4	강동구	성내2동	한국인	24,339	579	562	555	699	1,394	2,587	2,268	2,075	1,732	1,801	1,818	2,082	2,063	1,517	1,126	754	432	187	73	18	17
2020.2/4	강동구	성내2동	외국인	757	28	17	8	14	37	65	63	65	53	74	116	130	72	9	5	-	1	-	-	-	-
2020.2/4	강동구	성내3동	계	23,824	676	668	772	1,122	1,627	2,113	1,776	1,869	1,746	1,960	2,029	2,021	1,851	1,341	974	691	351	149	63	14	11
2020.2/4	강동구	성내3동	한국인	23,526	670	660	767	1,109	1,593	2,068	1,734	1,837	1,729	1,942	2,005	1,991	1,829	1,339	974	691	351	149	63	14	11
2020.2/4	강동구	성내3동	외국인	298	6	8	5	13	34	45	42	32	17	18	24	30	22	2	-	-	-	-	-	-	-
2020.2/4	강동구	둔촌1동	계	274	-	6	5	4	10	12	4	22	31	24	16	17	27	28	27	13	7	5	5	3	8
2020.2/4	강동구	둔촌1동	한국인	261	-	6	5	4	9	9	4	22	28	23	13	17	26	28	27	13	6	5	5	3	8
2020.2/4	강동구	둔촌1동	외국인	13	-	-	-	-	1	3	-	-	3	1	3	-	1	-	-	-	1	-	-	-	-
2020.2/4	강동구	둔촌2동	계	27,292	852	1,064	996	1,340	1,769	2,138	1,998	2,075	1,941	2,123	2,228	2,359	2,298	1,620	1,075	665	394	230	95	20	12
2020.2/4	강동구	둔촌2동	한국인	27,152	851	1,059	992	1,339	1,765	2,130	1,982	2,062	1,927	2,107	2,209	2,332	2,290	1,617	1,075	664	394	230	95	20	12
2020.2/4	강동구	둔촌2동	외국인	140	1	5	4	1	4	8	16	13	14	16	19	27	8	3	-	1	-	-	-	-	-
2020.2/4	강동구	암사1동	계	36,254	1,071	1,238	1,230	1,543	2,199	2,767	2,580	3,025	2,782	2,981	3,062	3,118	2,862	2,098	1,571	1,074	615	274	114	26	24
2020.2/4	강동구	암사1동	한국인	35,931	1,059	1,234	1,227	1,536	2,179	2,741	2,544	2,986	2,749	2,944	3,035	3,076	2,838	2,090	1,568	1,072	615	274	114	26	24
2020.2/4	강동구	암사1동	외국인	323	12	4	3	7	20	26	36	39	33	37	27	42	24	8	3	2	-	-	-	-	-
2020.2/4	강동구	천호2동	계	35,642	1,014	906	849	1,109	1,875	3,214	3,260	3,189	2,529	2,701	2,930	3,242	2,949	2,072	1,570	1,170	642	245	114	38	24
2020.2/4	강동구	천호2동	한국인	34,853	984	874	835	1,100	1,855	3,170	3,164	3,108	2,466	2,633	2,838	3,096	2,877	2,060	1,563	1,169	640	245	114	38	24
2020.2/4	강동구	천호2동	외국인	789	30	32	14	9	20	44	96	81	63	68	92	146	72	12	7	1	2	-	-	-	-
2020.2/4	강동구	길동	계	46,950	1,244	1,431	1,367	1,794	2,896	4,293	3,889	3,833	3,349	3,613	3,780	3,990	4,026	2,860	1,997	1,302	698	381	140	44	23
2020.2/4	강동구	길동	한국인	46,619	1,235	1,421	1,360	1,791	2,880	4,247	3,855	3,805	3,311	3,571	3,744	3,953	4,006	2,858	1,996	1,300	698	381	140	44	23
2020.2/4	강동구	길동	외국인	331	9	10	7	3	16	46	34	28	38	42	36	37	20	2	1	2	-	-	-	-	-
